,0,1,2,3,4,5,6
0,198,204,0,143,900,1732805582,0
1,198,204,0,267,890,1732805589,0
2,198,204,0,299,890,1732805596,0
3,198,204,0,365,890,1732805603,0
4,198,204,0,411,880,1732805610,0
5,198,204,0,442,880,1732805617,0
6,198,204,0,465,880,1732805624,0
7,198,204,0,482,880,1732805631,0
8,198,204,12,500,890,1732805638,0
9,198,204,0,528,880,1732805645,0
10,198,204,0,558,890,1732805652,0
11,199,204,0,583,890,1732805659,0
12,199,204,0,609,890,1732805666,0
13,199,204,0,627,890,1732805673,0
14,199,204,0,645,890,1732805680,0
15,199,204,0,660,890,1732805687,0
16,199,204,0,668,890,1732805694,0
17,200,204,0,679,890,1732805701,0
18,200,204,0,685,890,1732805708,0
19,200,204,0,690,890,1732805715,0
20,201,203,0,696,890,1732805722,0
21,201,203,0,700,890,1732805729,0
22,201,203,0,702,880,1732805736,0
23,202,203,0,706,870,1732805743,0
24,202,202,0,708,870,1732805750,0
25,203,202,0,710,880,1732805758,0
26,203,202,0,714,890,1732805765,0
27,203,201,0,715,870,1732805772,0
28,204,201,0,719,870,1732805779,0
29,204,200,0,723,860,1732805786,0
30,204,200,0,714,860,1732805793,0
31,204,200,0,729,870,1732805800,0
32,204,199,0,733,870,1732805807,0
33,204,199,0,735,870,1732805814,0
34,205,199,0,741,870,1732805821,0
35,205,199,0,743,870,1732805828,0
36,205,198,0,746,870,1732805835,0
37,205,198,0,749,860,1732805842,0
38,205,198,0,754,860,1732805849,0
39,205,197,0,754,870,1732805856,0
40,205,197,0,756,870,1732805863,0
41,205,197,0,756,870,1732805870,0
42,205,197,0,759,890,1732805877,0
43,205,197,0,761,870,1732805884,0
44,205,196,0,760,890,1732805891,0
45,205,196,0,761,900,1732805898,0
46,205,196,0,762,890,1732805905,0
47,205,196,0,764,900,1732805912,0
48,205,196,0,768,890,1732805919,0
49,205,195,0,769,890,1732805926,0
50,206,195,0,770,900,1732805933,0
51,206,195,0,776,890,1732805940,0
52,206,194,0,777,890,1732805948,0
53,206,194,0,782,890,1732805955,0
54,205,194,0,785,890,1732805962,0
55,205,194,0,782,890,1732805969,0
56,205,193,0,786,900,1732805976,0
57,205,193,0,788,900,1732805983,0
58,205,192,0,785,900,1732805990,0
59,205,192,0,789,900,1732805997,0
60,205,192,0,787,900,1732806004,0
61,205,192,0,786,900,1732806011,0
62,204,192,0,794,900,1732806018,0
63,204,191,0,792,890,1732806025,0
64,204,191,0,795,900,1732806032,0
65,204,191,0,794,890,1732806039,0
66,204,191,0,793,890,1732806046,0
67,203,191,0,795,890,1732806053,0
68,203,190,0,795,890,1732806060,0
69,203,190,0,794,900,1732806067,0
70,202,190,0,798,890,1732806074,0
71,202,190,0,796,890,1732806081,0
72,202,190,0,797,900,1732806088,0
73,201,190,0,800,890,1732806095,0
74,201,189,0,797,890,1732806102,0
75,201,189,0,797,890,1732806109,0
76,201,189,0,800,890,1732806116,0
77,200,189,0,797,900,1732806123,0
78,200,189,0,799,890,1732806131,0
79,199,189,0,799,890,1732806138,0
80,199,189,0,798,890,1732806145,0
81,199,189,0,800,890,1732806152,0
82,198,188,0,799,890,1732806159,0
83,198,188,0,797,890,1732806166,0
84,197,188,0,800,890,1732806173,0
85,197,188,0,798,890,1732806180,0
86,196,188,0,800,890,1732806187,0
87,196,188,0,800,890,1732806194,0
88,196,188,0,798,890,1732806201,0
89,195,188,0,800,890,1732806208,0
90,195,188,0,799,890,1732806215,0
91,194,188,0,798,890,1732806222,0
92,194,188,0,800,890,1732806229,0
93,194,188,0,800,880,1732806236,0
94,193,188,0,798,880,1732806243,0
95,193,188,0,800,880,1732806250,0
96,193,187,0,797,890,1732806257,0
97,192,187,0,798,890,1732806264,0
98,192,187,0,800,890,1732806271,0
99,192,187,0,797,900,1732806278,0
100,191,187,0,800,890,1732806285,0
101,191,187,0,799,890,1732806292,0
102,191,187,0,798,890,1732806299,0
103,190,187,0,799,880,1732806306,0
104,190,187,0,798,890,1732806314,0
105,190,187,0,797,880,1732806321,0
106,190,187,0,800,880,1732806328,0
107,190,187,0,798,890,1732806335,0
108,189,187,0,797,890,1732806342,0
109,189,186,0,800,890,1732806349,0
110,189,186,0,796,890,1732806356,0
111,189,187,0,799,880,1732806363,0
112,189,186,0,799,880,1732806370,0
113,188,186,0,796,890,1732806377,0
114,188,187,0,798,880,1732806384,0
115,188,187,0,799,890,1732806391,0
116,188,187,0,797,880,1732806398,0
117,188,187,0,800,880,1732806405,0
118,188,187,0,796,880,1732806412,0
119,187,187,0,798,880,1732806419,0
120,187,187,0,800,890,1732806426,0
121,187,187,0,797,890,1732806433,0
122,187,187,0,798,890,1732806440,0
123,187,187,0,797,890,1732806447,0
124,187,187,0,794,890,1732806454,0
125,187,187,0,797,890,1732806461,0
126,186,187,0,796,890,1732806468,0
127,186,187,0,797,890,1732806475,0
128,186,186,0,798,890,1732806482,0
129,186,187,0,797,890,1732806489,0
130,186,187,0,797,880,1732806496,0
131,186,187,0,799,890,1732806504,0
132,185,187,0,797,890,1732806511,0
133,185,187,0,797,890,1732806518,0
134,185,187,0,799,890,1732806525,0
135,185,187,0,796,880,1732806532,0
136,184,187,0,798,890,1732806539,0
137,184,187,0,798,890,1732806546,0
