,0,1,2,3,4,5,6
0,201,202,0,110,900,1732864374,0
1,201,202,0,267,890,1732864381,0
2,201,202,0,273,900,1732864388,0
3,201,202,0,297,900,1732864395,0
4,201,202,0,354,900,1732864402,0
5,201,202,0,404,900,1732864409,0
6,201,202,0,433,900,1732864416,0
7,201,202,0,456,900,1732864423,0
8,201,202,0,481,900,1732864430,0
9,202,202,0,505,900,1732864437,0
10,202,202,0,525,900,1732864444,0
11,202,202,0,544,890,1732864451,0
12,203,202,0,562,900,1732864458,0
13,203,202,0,574,920,1732864465,0
14,204,201,0,589,930,1732864472,0
15,204,201,0,601,920,1732864479,0
16,205,201,0,610,900,1732864486,0
17,205,200,0,623,880,1732864493,0
18,205,200,0,629,880,1732864500,0
19,206,200,0,638,900,1732864507,0
20,206,200,0,648,900,1732864515,0
21,207,199,0,652,900,1732864522,0
22,207,199,0,661,900,1732864529,0
23,208,198,0,666,900,1732864536,0
24,208,198,0,668,900,1732864543,0
25,208,198,0,673,900,1732864550,0
26,209,197,0,675,900,1732864557,0
27,209,196,0,676,900,1732864564,0
28,209,196,0,681,920,1732864571,0
29,209,195,0,681,920,1732864578,0
30,209,195,0,684,900,1732864585,0
31,209,194,0,690,920,1732864592,0
32,209,194,0,690,920,1732864599,0
33,209,194,0,695,930,1732864606,0
34,209,193,0,699,930,1732864613,0
35,209,193,0,697,930,1732864620,0
36,209,193,0,702,930,1732864627,0
37,209,192,0,704,930,1732864634,0
38,209,192,0,702,930,1732864641,0
39,209,191,0,704,930,1732864648,0
40,209,191,0,705,930,1732864655,0
41,209,191,0,708,930,1732864662,0
42,209,190,0,713,930,1732864669,0
43,209,190,0,712,950,1732864676,0
44,208,190,0,716,930,1732864683,0
45,208,189,0,719,950,1732864690,0
46,208,189,0,718,950,1732864698,0
47,208,189,0,723,960,1732864705,0
48,208,189,0,723,950,1732864712,0
49,208,188,0,722,930,1732864719,0
50,208,188,0,726,930,1732864726,0
51,207,188,0,726,910,1732864733,0
52,207,187,0,727,940,1732864740,0
53,207,187,0,729,950,1732864747,0
54,207,187,0,729,950,1732864754,0
55,206,187,0,732,950,1732864761,0
56,206,186,0,735,930,1732864768,0
57,206,186,0,732,930,1732864775,0
58,205,186,0,739,940,1732864782,0
59,205,186,0,735,960,1732864789,0
60,205,186,0,738,960,1732864796,0
61,205,185,0,739,940,1732864803,0
62,204,185,0,739,950,1732864810,0
63,204,185,0,739,930,1732864817,0
64,204,185,0,741,930,1732864824,0
65,204,185,0,741,920,1732864831,0
66,204,185,0,743,920,1732864838,0
67,203,184,0,745,900,1732864845,0
68,203,184,0,742,900,1732864852,0
69,202,184,0,747,900,1732864859,0
70,202,184,0,746,910,1732864866,0
71,201,184,0,745,920,1732864873,0
72,201,184,0,748,920,1732864880,0
73,201,184,0,750,920,1732864888,0
74,200,184,0,750,900,1732864895,0
75,200,183,0,754,900,1732864902,0
76,199,183,0,753,900,1732864909,0
77,199,183,0,756,910,1732864916,0
78,199,183,0,759,910,1732864923,0
79,198,183,0,757,900,1732864930,0
80,198,183,0,760,900,1732864937,0
81,198,182,0,761,900,1732864944,0
82,197,182,0,759,900,1732864951,0
83,197,182,0,762,900,1732864958,0
84,196,182,0,763,900,1732864965,0
85,196,182,0,762,900,1732864972,0
86,195,182,0,765,910,1732864979,0
87,195,182,0,763,930,1732864986,0
88,194,182,0,765,930,1732864993,0
89,194,182,0,770,930,1732865000,0
90,194,182,0,767,930,1732865007,0
91,193,182,0,767,930,1732865014,0
92,193,182,0,771,930,1732865021,0
93,193,182,0,768,930,1732865028,0
94,192,182,0,771,920,1732865035,0
95,192,182,0,768,920,1732865042,0
96,192,182,0,770,900,1732865049,0
97,191,182,0,773,900,1732865056,0
98,191,182,0,768,900,1732865063,0
99,190,182,0,770,910,1732865071,0
