,0,1,2,3,4,5,6
0,202,203,0,9,1300,6382422,0
1,202,203,0,53,1290,6382429,0
2,202,203,0,77,1280,6382436,0
3,202,203,0,104,1280,6382443,0
4,202,203,0,149,1290,6382450,0
5,202,203,0,194,1300,6382457,0
6,202,203,0,234,1300,6382464,0
7,202,203,0,267,1290,6382471,0
8,202,203,0,292,1280,6382478,0
9,202,203,0,325,1280,6382485,0
10,202,203,0,353,1300,6382492,0
11,202,203,0,376,1300,6382499,0
12,202,203,0,399,1310,6382506,0
13,202,203,0,419,1310,6382513,0
14,201,203,0,437,1310,6382520,0
15,201,203,0,456,1310,6382527,0
16,201,203,0,465,1310,6382534,0
17,201,203,0,477,1320,6382541,0
18,201,203,0,486,1300,6382549,0
19,201,203,0,488,1300,6382556,0
20,201,203,0,495,1310,6382563,0
21,201,203,0,497,1310,6382570,0
22,201,203,0,497,1310,6382577,0
23,201,203,0,501,1300,6382584,0
24,201,203,0,503,1300,6382591,0
25,201,203,0,503,1310,6382598,0
26,201,202,0,507,1310,6382605,0
27,201,202,0,507,1310,6382612,0
28,202,202,0,511,1320,6382619,0
29,202,202,0,518,1320,6382626,0
30,202,202,0,519,1320,6382633,0
31,202,202,0,525,1310,6382640,0
32,202,202,0,529,1310,6382647,0
33,202,202,0,528,1320,6382654,0
34,202,202,0,532,1320,6382661,0
35,202,202,0,532,1320,6382668,0
36,202,202,0,531,1300,6382675,0
37,202,202,0,533,1300,6382682,0
38,202,202,0,531,1300,6382689,0
39,202,202,0,531,1310,6382696,0
40,202,202,0,534,1310,6382703,0
41,202,202,0,531,1310,6382710,0
42,202,202,0,533,1310,6382717,0
43,202,202,0,535,1310,6382724,0
44,202,202,0,532,1310,6382732,0
45,202,202,0,535,1310,6382739,0
46,202,202,0,536,1310,6382746,0
47,202,202,0,535,1310,6382753,0
48,202,202,0,540,1310,6382760,0
49,203,202,0,540,1310,6382767,0
50,203,202,0,543,1310,6382774,0
51,203,202,0,548,1310,6382781,0
52,203,202,0,547,1310,6382788,0
